NaScetuR,1
fERMenTuM.,1
tincidUnt.,1
ELEmenTUm,1
NosTRa,1
fELIS,1
vivERra,1
PROiN,1
plaCErAt,1
ImpERDIet,1
moLlIS,1
SoCIIs,1
HenDrErit.,1
pOrttitor,1
METUs,1
mAGnIS,1
Erat.,1
heNdreriT,1
SenECTUs,1
VivAMus.,1
PRImIS,1
NeC,1
QuIs,1
pRaesent,1
Orci,1
doNec,1
NEqUE,1
PRAEsenT,1
LiTOra,1
dUi.,1
"eRoS,",1
intEGer,1
alIQUaM,1
mONTes,1
dAPibuS,1
sAgiTTiS,1
moLLiS,1
netUS.,1
MorBI,1
fauCIbus,1
LAoREET.,1
grAVIda,1
aNte.,1
"QUisque,",1
BlaNdIT,1
CLasS,1
MAgNiS,1
fEuGIat,1
Leo,1
DOloR,1
FeuGIAT.,1
ANTe.,1
AlIqUam,1
Cum,1
"mAGNis,",1
VELIT,1
nUNc,1
DiGNIssIm,1
famES,1
mAttIs,1
laCiNiA,1
nAscetuR,1
rUTRuM,1
VitAE,1
AEnEan,1
mOrbI,1
iNcEPTos,1
iNtEGer,1
egET.,1
SApIeN,1
VeSTIbuLuM,1
qUIsQue,1
RiDIcULuS,1
VULputaTE,1
"DAPiBuS,",1
OdiO,1
LIBERo,1
CURsus,1
frINGiLLA,1
et.,1
"viTae,",1
PLATEA,1
ulTricieS,1
HABITasse,1
montes,1
QuISQUE,1
aRcu.,1
cUrSuS,1
cuRaE;,1
SemPer,1
auctOR,1
vIVAmus.,1
tinciDunT,1
iaculiS,1
litoRa,1
lEctUS,1
hENdRerit,1
RutRUm,1
ULtricIES,1
NASCETUr,1
leCTUS.,1
juSto,1
AuCtOr,1
lItORa,1
"lACInIa,",1
HabItanT,1
impErdiEt,1
tuRPis,1
rhOncUs,1
fAUCibUS,1
SoDaLEs,1
PHAretrA,1
SED.,1
DoLOR,1
pRAEsENt,1
fAUcIbUs,1
LacUs.,1
aENEan,1
BiBENdUM,1
nAtoquE,1
rIsUS,1
RIsus.,1
DOneC.,1
"iAculis,",1
RIsUS,1
SeMPEr,1
FELIs,1
phArEtRa,1
LoBorTis.,1
fusce,1
VENEnAtiS.,1
vuLPUtAte.,1
cURsus.,1
TempUs,1
PULVINAr,1
ArCU,1
voLutPat.,1
conVaLLIs,1
vEliT,1
PortTIToR,1
Nisi,1
nAToQuE,1
nuLLa,1
etiaM.,1
NAScetUr,1
SoCiOSQu,1
diCTuMst,1
DIcTuM,1
VeL,1
incEPtOS,1
PARTurIeNt,1
"ferMEnTuM,",1
IncepTOs,1
iacULIs,1
HendReRIT,1
SaPien.,1
RIdICULUs,1
MALEsUaDa,1
adipiScIng,1
PrIMIS,1
coNSEqUaT.,1
habiTASsE,1
ViVAMUS,1
NoStRa,1
naScEtuR,1
MOLeStIe,1
auCtor,1
FeRMENTum,1
vElit,1
TaciTI,1
SiT.,1
PeNatIbUs.,1
netuS,1
taciTi.,1
veLIT,1
enim,1
mALESuADA,1
ConsEqUAt,1
viVErRa,1
FeUGIat,1
mUS,1
"lIBeRo,",1
"lOreM,",1
sodAlEs,1
IncEpTOS,1
RutrUM,1
HabitassE,1
"NAScETur,",1
INTerDUM,1
LecTUs,1
PrAeSent,1
Enim,1
matTis,1
SUscIPiT,1
temPUs,1
FaCilISIs,1
pUlvINAR,1
PosUERE,1
ViTAe,1
ElEifENd,1
iMperDiet,1
"aT,",1
veHiCUla,1
BlAndit,1
TURpis,1
NON,1
iNterdUm,1
POsUeRE,1
pOrTTITor,1
voLUTPaT,1
PlaCeRAT,1
phAsELLUs,1
pRAEsEnT.,1
SeD,1
SApien,1
fRINGIlLA,1
PurUS,1
BiBEndum,1
PLaceRAt,1
VITAE,1
risuS.,1
vEsTIBuLUM,1
aCcUMsAn,1
CONsEQUaT,1
POsUERE,1
SAgiTtIs,1
IpsUM,1
peNAtIBUS,1
Quis,1
moLliS,1
CuBiLia,1
coNsEQUat,1
HAbitASse,1
mOllIS,1
AnTE.,1
coNUbIa,1
CONGue,1
SeNEcTuS,1
PEnAtIBuS,1
"NASCeTur,",1
CURAE;.,1
LItora,1
DuIs,1
SOciosQu,1
PRaesent,1
aRCu.,1
PLAcERAt,1
CoNVAllIs,1
sAGITtIs,1
hendReRIt,1
MAGniS,1
"coNGUE,",1
CoNguE,1
NaTOqUe.,1
INteRDuM,1
PraEsEnT,1
CUrSUs,1
cUBILIa.,1
DOnEc,1
RISus,1
ARcu,1
"MUS,",1
HYmeNaEoS,1
uRnA,1
pOSUEre,1
FAcilisIS,1
sUScIPIt.,1
cRAs.,1
"poteNTI,",1
penaTIbUs,1
qUIsqUe,1
lacuS.,1
SuScIpit,1
inceptOs,1
hAbiTaNT,1
PUrus,1
QUam,1
"Aliquam,",1
VeliT,1
"MOLEstiE,",1
fauCIBus,1
iNteRDuM,1
cOnUBia,1
MAecenaS,1
NeQUe.,1
UlTriciEs,1
FErMeNTum,1
vuLpuTATe,1
FuSCe,1
saGitTis,1
mAsSA,1
saPIEN.,1
matTiS,1
PraEsENt.,1
aLIQUAm.,1
cURsUS,1
teLluS,1
eTiam.,1
adipisCING,1
ViTae,1
NETUs,1
NosTRA.,1
PARTuRient,1
"liGuLa,",1
dONEC,1
PEdE,1
sodalES,1
AugUE,1
BLaNDIt,1
EUiSmOD,1
nAtOQUE,1
"leO,",1
tEmpus,1
FusCe,1
"PULviNAR,",1
NAToQUe,1
rHonCUs.,1
CongUe,1
Etiam,1
sapiEn,1
mOnTes,1
ACCuMSan,1
HendReRIt,1
ImPErdIeT,1
URNa.,1
prAeSENT,1
FeUgIaT,1
NOn.,1
vArIUS,1
MoLeStiE,1
VehIcULA,1
maGNis,1
faCilIsi,1
AenEAn,1
prAesent,1
PuLViNAR,1
CURaE;,1
dIam,1
nonUMMy,1
ODiO,1
taCIti,1
CUrSus,1
lORem,1
noNummy,1
veNENATIS,1
VeLIT,1
MAIORES QUE 10,121
